provider,power,fuel,N
224.0,14.0,5.0,0.0
224.0,14.0,6.0,0.0
225.0,1.0,1.0,0.0
225.0,1.0,2.0,0.0
225.0,1.0,3.0,0.0
225.0,1.0,4.0,0.0
225.0,1.0,5.0,0.0
225.0,1.0,6.0,0.0
225.0,2.0,1.0,0.0
225.0,2.0,2.0,0.0
225.0,2.0,3.0,0.0
225.0,2.0,4.0,0.0
225.0,2.0,5.0,45.82143226579913
225.0,2.0,6.0,0.0
225.0,3.0,1.0,0.0
225.0,3.0,2.0,0.0
225.0,3.0,3.0,0.0
225.0,3.0,4.0,0.0
225.0,3.0,5.0,45.84056098334268
225.0,3.0,6.0,0.0
225.0,4.0,1.0,0.0
225.0,4.0,2.0,0.0
225.0,4.0,3.0,0.0
225.0,4.0,4.0,0.0
225.0,4.0,5.0,45.82527981567559
225.0,4.0,6.0,0.0
225.0,5.0,1.0,0.0
225.0,5.0,2.0,0.0
225.0,5.0,3.0,0.0
225.0,5.0,4.0,0.0
225.0,5.0,5.0,0.0
225.0,5.0,6.0,0.0
225.0,6.0,1.0,0.0
225.0,6.0,2.0,0.0
225.0,6.0,3.0,0.0
225.0,6.0,4.0,0.0
225.0,6.0,5.0,35.2496225036293
225.0,6.0,6.0,0.0
225.0,7.0,1.0,0.0
225.0,7.0,2.0,0.0
225.0,7.0,3.0,0.0
225.0,7.0,4.0,0.0
225.0,7.0,5.0,45.82266459567109
225.0,7.0,6.0,0.0
225.0,8.0,1.0,0.0
225.0,8.0,2.0,0.0
225.0,8.0,3.0,0.0
225.0,8.0,4.0,0.0
225.0,8.0,5.0,27.30042212119956
225.0,8.0,6.0,0.0
225.0,9.0,1.0,0.0
225.0,9.0,2.0,0.0
225.0,9.0,3.0,0.0
225.0,9.0,4.0,0.0
225.0,9.0,5.0,0.0
225.0,9.0,6.0,0.0
225.0,10.0,1.0,0.0
225.0,10.0,2.0,0.0
225.0,10.0,3.0,0.0
225.0,10.0,4.0,0.0
225.0,10.0,5.0,43.16643643377059
225.0,10.0,6.0,0.0
225.0,11.0,1.0,0.0
225.0,11.0,2.0,0.0
225.0,11.0,3.0,0.0
225.0,11.0,4.0,0.0
225.0,11.0,5.0,45.173594045224625
225.0,11.0,6.0,0.0
225.0,12.0,1.0,0.0
225.0,12.0,2.0,0.0
225.0,12.0,3.0,0.0
225.0,12.0,4.0,0.0
225.0,12.0,5.0,27.317242313836342
225.0,12.0,6.0,0.0
225.0,13.0,1.0,0.0
225.0,13.0,2.0,0.0
225.0,13.0,3.0,0.0
225.0,13.0,4.0,0.0
225.0,13.0,5.0,28.71920593929262
225.0,13.0,6.0,0.0
225.0,14.0,1.0,0.0
225.0,14.0,2.0,0.0
225.0,14.0,3.0,0.0
225.0,14.0,4.0,0.0
225.0,14.0,5.0,0.0
225.0,14.0,6.0,0.0
226.0,1.0,1.0,0.0
226.0,1.0,2.0,0.0
226.0,1.0,3.0,0.0
226.0,1.0,4.0,0.0
226.0,1.0,5.0,0.0
226.0,1.0,6.0,0.0
226.0,2.0,1.0,0.0
226.0,2.0,2.0,0.0
226.0,2.0,3.0,0.0
226.0,2.0,4.0,0.0
226.0,2.0,5.0,49.910251990028534
226.0,2.0,6.0,0.0
226.0,3.0,1.0,0.0
226.0,3.0,2.0,0.0
226.0,3.0,3.0,0.0
226.0,3.0,4.0,0.0
226.0,3.0,5.0,49.925674045751
226.0,3.0,6.0,0.0
226.0,4.0,1.0,0.0
226.0,4.0,2.0,0.0
226.0,4.0,3.0,0.0
226.0,4.0,4.0,0.0
226.0,4.0,5.0,49.91429499501727
226.0,4.0,6.0,0.0
226.0,5.0,1.0,0.0
226.0,5.0,2.0,0.0
226.0,5.0,3.0,0.0
226.0,5.0,4.0,0.0
226.0,5.0,5.0,0.0
226.0,5.0,6.0,0.0
226.0,6.0,1.0,0.0
226.0,6.0,2.0,0.0
226.0,6.0,3.0,0.0
226.0,6.0,4.0,0.0
226.0,6.0,5.0,39.33951142247173
226.0,6.0,6.0,0.0
226.0,7.0,1.0,0.0
226.0,7.0,2.0,0.0
226.0,7.0,3.0,0.0
226.0,7.0,4.0,0.0
226.0,7.0,5.0,49.911523676498575
226.0,7.0,6.0,0.0
226.0,8.0,1.0,0.0
226.0,8.0,2.0,0.0
226.0,8.0,3.0,0.0
226.0,8.0,4.0,0.0
226.0,8.0,5.0,31.389500092917704
226.0,8.0,6.0,0.0
226.0,9.0,1.0,0.0
226.0,9.0,2.0,0.0
226.0,9.0,3.0,0.0
226.0,9.0,4.0,0.0
226.0,9.0,5.0,0.0
226.0,9.0,6.0,0.0
226.0,10.0,1.0,0.0
226.0,10.0,2.0,0.0
226.0,10.0,3.0,0.0
226.0,10.0,4.0,0.0
226.0,10.0,5.0,47.25490004447065
226.0,10.0,6.0,0.0
226.0,11.0,1.0,0.0
226.0,11.0,2.0,0.0
226.0,11.0,3.0,0.0
226.0,11.0,4.0,0.0
226.0,11.0,5.0,49.26333665099696
226.0,11.0,6.0,0.0
226.0,12.0,1.0,0.0
226.0,12.0,2.0,0.0
226.0,12.0,3.0,0.0
226.0,12.0,4.0,0.0
226.0,12.0,5.0,31.40238342561827
226.0,12.0,6.0,0.0
226.0,13.0,1.0,0.0
226.0,13.0,2.0,0.0
226.0,13.0,3.0,0.0
226.0,13.0,4.0,0.0
226.0,13.0,5.0,32.808350334033015
226.0,13.0,6.0,0.0
226.0,14.0,1.0,0.0
226.0,14.0,2.0,0.0
226.0,14.0,3.0,0.0
226.0,14.0,4.0,0.0
226.0,14.0,5.0,0.0
226.0,14.0,6.0,0.0
227.0,1.0,1.0,0.0
227.0,1.0,2.0,0.0
227.0,1.0,3.0,0.0
227.0,1.0,4.0,0.0
227.0,1.0,5.0,0.0
227.0,1.0,6.0,0.0
227.0,2.0,1.0,0.0
227.0,2.0,2.0,0.0
227.0,2.0,3.0,0.0
227.0,2.0,4.0,0.0
227.0,2.0,5.0,53.76510039603703
227.0,2.0,6.0,0.0
227.0,3.0,1.0,0.0
227.0,3.0,2.0,0.0
227.0,3.0,3.0,0.0
227.0,3.0,4.0,0.0
227.0,3.0,5.0,53.77901807508007
227.0,3.0,6.0,0.0
227.0,4.0,1.0,0.0
227.0,4.0,2.0,0.0
227.0,4.0,3.0,0.0
227.0,4.0,4.0,0.0
227.0,4.0,5.0,53.76913522779864
227.0,4.0,6.0,0.0
227.0,5.0,1.0,0.0
227.0,5.0,2.0,0.0
227.0,5.0,3.0,0.0
227.0,5.0,4.0,0.0
227.0,5.0,5.0,0.0
227.0,5.0,6.0,0.0
227.0,6.0,1.0,0.0
227.0,6.0,2.0,0.0
227.0,6.0,3.0,0.0
227.0,6.0,4.0,0.0
227.0,6.0,5.0,43.145210502770965
227.0,6.0,6.0,0.0
227.0,7.0,1.0,0.0
227.0,7.0,2.0,0.0
227.0,7.0,3.0,0.0
227.0,7.0,4.0,0.0
227.0,7.0,5.0,53.76636692816302
227.0,7.0,6.0,0.0
227.0,8.0,1.0,0.0
227.0,8.0,2.0,0.0
227.0,8.0,3.0,0.0
227.0,8.0,4.0,0.0
227.0,8.0,5.0,35.24741824602147
227.0,8.0,6.0,0.0
227.0,9.0,1.0,0.0
227.0,9.0,2.0,0.0
227.0,9.0,3.0,0.0
227.0,9.0,4.0,0.0
227.0,9.0,5.0,0.0
227.0,9.0,6.0,0.0
227.0,10.0,1.0,0.0
227.0,10.0,2.0,0.0
227.0,10.0,3.0,0.0
227.0,10.0,4.0,0.0
227.0,10.0,5.0,51.11171676266344
227.0,10.0,6.0,0.0
227.0,11.0,1.0,0.0
227.0,11.0,2.0,0.0
227.0,11.0,3.0,0.0
227.0,11.0,4.0,0.0
227.0,11.0,5.0,53.118198335959256
227.0,11.0,6.0,0.0
227.0,12.0,1.0,0.0
227.0,12.0,2.0,0.0
227.0,12.0,3.0,0.0
227.0,12.0,4.0,0.0
227.0,12.0,5.0,35.25587647931924
227.0,12.0,6.0,0.0
227.0,13.0,1.0,0.0
227.0,13.0,2.0,0.0
227.0,13.0,3.0,0.0
227.0,13.0,4.0,0.0
227.0,13.0,5.0,36.66619872019099
227.0,13.0,6.0,0.0
227.0,14.0,1.0,0.0
227.0,14.0,2.0,0.0
227.0,14.0,3.0,0.0
227.0,14.0,4.0,0.0
227.0,14.0,5.0,0.0
227.0,14.0,6.0,0.0
228.0,1.0,1.0,0.0
228.0,1.0,2.0,0.0
228.0,1.0,3.0,0.0
228.0,1.0,4.0,0.0
228.0,1.0,5.0,0.0
228.0,1.0,6.0,0.0
228.0,2.0,1.0,0.0
228.0,2.0,2.0,0.0
228.0,2.0,3.0,0.0
228.0,2.0,4.0,0.0
228.0,2.0,5.0,52.738610835630396
228.0,2.0,6.0,0.0
228.0,3.0,1.0,0.0
228.0,3.0,2.0,0.0
228.0,3.0,3.0,0.0
228.0,3.0,4.0,0.0
228.0,3.0,5.0,52.75057119982189
228.0,3.0,6.0,0.0
228.0,4.0,1.0,0.0
228.0,4.0,2.0,0.0
228.0,4.0,3.0,0.0
228.0,4.0,4.0,0.0
228.0,4.0,5.0,52.74260820208644
228.0,4.0,6.0,0.0
228.0,5.0,1.0,0.0
228.0,5.0,2.0,0.0
228.0,5.0,3.0,0.0
228.0,5.0,4.0,0.0
228.0,5.0,5.0,0.0
228.0,5.0,6.0,0.0
228.0,6.0,1.0,0.0
228.0,6.0,2.0,0.0
228.0,6.0,3.0,0.0
228.0,6.0,4.0,0.0
228.0,6.0,5.0,42.16796761458039
228.0,6.0,6.0,0.0
228.0,7.0,1.0,0.0
228.0,7.0,2.0,0.0
228.0,7.0,3.0,0.0
228.0,7.0,4.0,0.0
228.0,7.0,5.0,52.739869965871726
228.0,7.0,6.0,0.0
228.0,8.0,1.0,0.0
228.0,8.0,2.0,0.0
228.0,8.0,3.0,0.0
228.0,8.0,4.0,0.0
228.0,8.0,5.0,34.2214379979493
228.0,8.0,6.0,0.0
228.0,9.0,1.0,0.0
228.0,9.0,2.0,0.0
228.0,9.0,3.0,0.0
228.0,9.0,4.0,0.0
228.0,9.0,5.0,0.0
228.0,9.0,6.0,0.0
228.0,10.0,1.0,0.0
228.0,10.0,2.0,0.0
228.0,10.0,3.0,0.0
228.0,10.0,4.0,0.0
228.0,10.0,5.0,50.08616589780213
228.0,10.0,6.0,0.0
228.0,11.0,1.0,0.0
228.0,11.0,2.0,0.0
228.0,11.0,3.0,0.0
228.0,11.0,4.0,0.0
228.0,11.0,5.0,52.090546109297826
228.0,11.0,6.0,0.0
228.0,12.0,1.0,0.0
228.0,12.0,2.0,0.0
228.0,12.0,3.0,0.0
228.0,12.0,4.0,0.0
228.0,12.0,5.0,34.22712884049514
228.0,12.0,6.0,0.0
228.0,13.0,1.0,0.0
228.0,13.0,2.0,0.0
228.0,13.0,3.0,0.0
228.0,13.0,4.0,0.0
228.0,13.0,5.0,35.64032709939311
228.0,13.0,6.0,0.0
228.0,14.0,1.0,0.0
228.0,14.0,2.0,0.0
228.0,14.0,3.0,0.0
228.0,14.0,4.0,0.0
228.0,14.0,5.0,0.0
228.0,14.0,6.0,0.0
229.0,1.0,1.0,0.0
229.0,1.0,2.0,0.0
229.0,1.0,3.0,0.0
229.0,1.0,4.0,0.0
229.0,1.0,5.0,0.0
229.0,1.0,6.0,0.0
229.0,2.0,1.0,0.0
229.0,2.0,2.0,0.0
229.0,2.0,3.0,0.0
229.0,2.0,4.0,0.0
229.0,2.0,5.0,58.69163058447978
229.0,2.0,6.0,0.0
229.0,3.0,1.0,0.0
229.0,3.0,2.0,0.0
229.0,3.0,3.0,0.0
229.0,3.0,4.0,0.0
229.0,3.0,5.0,58.70122302774652
229.0,3.0,6.0,0.0
229.0,4.0,1.0,0.0
229.0,4.0,2.0,0.0
229.0,4.0,3.0,0.0
229.0,4.0,4.0,0.0
229.0,4.0,5.0,58.695710951635846
229.0,4.0,6.0,0.0
229.0,5.0,1.0,0.0
229.0,5.0,2.0,0.0
229.0,5.0,3.0,0.0
229.0,5.0,4.0,0.0
229.0,5.0,5.0,0.0
229.0,5.0,6.0,0.0
229.0,6.0,1.0,0.0
229.0,6.0,2.0,0.0
229.0,6.0,3.0,0.0
229.0,6.0,4.0,0.0
229.0,6.0,5.0,48.11789097848324
229.0,6.0,6.0,0.0
229.0,7.0,1.0,0.0
229.0,7.0,2.0,0.0
229.0,7.0,3.0,0.0
229.0,7.0,4.0,0.0
229.0,7.0,5.0,58.6905707534661
229.0,7.0,6.0,0.0
229.0,8.0,1.0,0.0
229.0,8.0,2.0,0.0
229.0,8.0,3.0,0.0
229.0,8.0,4.0,0.0
229.0,8.0,5.0,40.17562189584801
229.0,8.0,6.0,0.0
229.0,9.0,1.0,0.0
229.0,9.0,2.0,0.0
229.0,9.0,3.0,0.0
229.0,9.0,4.0,0.0
229.0,9.0,5.0,0.0
229.0,9.0,6.0,0.0
229.0,10.0,1.0,0.0
229.0,10.0,2.0,0.0
229.0,10.0,3.0,0.0
229.0,10.0,4.0,0.0
229.0,10.0,5.0,56.040299801746556
229.0,10.0,6.0,0.0
229.0,11.0,1.0,0.0
229.0,11.0,2.0,0.0
229.0,11.0,3.0,0.0
229.0,11.0,4.0,0.0
229.0,11.0,5.0,58.04353638447879
229.0,11.0,6.0,0.0
229.0,12.0,1.0,0.0
229.0,12.0,2.0,0.0
229.0,12.0,3.0,0.0
229.0,12.0,4.0,0.0
229.0,12.0,5.0,40.178053797960594
229.0,12.0,6.0,0.0
229.0,13.0,1.0,0.0
229.0,13.0,2.0,0.0
229.0,13.0,3.0,0.0
229.0,13.0,4.0,0.0
229.0,13.0,5.0,41.59443783948958
229.0,13.0,6.0,0.0
229.0,14.0,1.0,0.0
229.0,14.0,2.0,0.0
229.0,14.0,3.0,0.0
229.0,14.0,4.0,0.0
229.0,14.0,5.0,0.0
229.0,14.0,6.0,0.0
230.0,1.0,1.0,0.0
230.0,1.0,2.0,0.0
230.0,1.0,3.0,0.0
230.0,1.0,4.0,0.0
230.0,1.0,5.0,0.0
230.0,1.0,6.0,0.0
230.0,2.0,1.0,0.0
230.0,2.0,2.0,0.0
230.0,2.0,3.0,0.0
230.0,2.0,4.0,0.0
230.0,2.0,5.0,50.62662243063758
230.0,2.0,6.0,0.0
230.0,3.0,1.0,0.0
230.0,3.0,2.0,0.0
230.0,3.0,3.0,0.0
230.0,3.0,4.0,0.0
230.0,3.0,5.0,50.63418017266157
230.0,3.0,6.0,0.0
230.0,4.0,1.0,0.0
230.0,4.0,2.0,0.0
230.0,4.0,3.0,0.0
230.0,4.0,4.0,0.0
230.0,4.0,5.0,50.63082945027065
230.0,4.0,6.0,0.0
230.0,5.0,1.0,0.0
230.0,5.0,2.0,0.0
230.0,5.0,3.0,0.0
230.0,5.0,4.0,0.0
230.0,5.0,5.0,0.0
230.0,5.0,6.0,0.0
230.0,6.0,1.0,0.0
230.0,6.0,2.0,0.0
230.0,6.0,3.0,0.0
230.0,6.0,4.0,0.0
230.0,6.0,5.0,40.050458022167604
230.0,6.0,6.0,0.0
230.0,7.0,1.0,0.0
230.0,7.0,2.0,0.0
230.0,7.0,3.0,0.0
230.0,7.0,4.0,0.0
230.0,7.0,5.0,50.625527037958
230.0,7.0,6.0,0.0
230.0,8.0,1.0,0.0
230.0,8.0,2.0,0.0
230.0,8.0,3.0,0.0
230.0,8.0,4.0,0.0
230.0,8.0,5.0,32.11029012125248
230.0,8.0,6.0,0.0
230.0,9.0,1.0,0.0
230.0,9.0,2.0,0.0
230.0,9.0,3.0,0.0
230.0,9.0,4.0,0.0
230.0,9.0,5.0,0.0
230.0,9.0,6.0,0.0
230.0,10.0,1.0,0.0
230.0,10.0,2.0,0.0
230.0,10.0,3.0,0.0
230.0,10.0,4.0,0.0
230.0,10.0,5.0,47.977118208563645
230.0,10.0,6.0,0.0
230.0,11.0,1.0,0.0
230.0,11.0,2.0,0.0
230.0,11.0,3.0,0.0
230.0,11.0,4.0,0.0
230.0,11.0,5.0,49.97830822191261
230.0,11.0,6.0,0.0
230.0,12.0,1.0,0.0
230.0,12.0,2.0,0.0
230.0,12.0,3.0,0.0
230.0,12.0,4.0,0.0
230.0,12.0,5.0,32.11044921855097
230.0,12.0,6.0,0.0
230.0,13.0,1.0,0.0
230.0,13.0,2.0,0.0
230.0,13.0,3.0,0.0
230.0,13.0,4.0,0.0
230.0,13.0,5.0,33.52920628253262
230.0,13.0,6.0,0.0
230.0,14.0,1.0,0.0
230.0,14.0,2.0,0.0
230.0,14.0,3.0,0.0
230.0,14.0,4.0,0.0
230.0,14.0,5.0,0.0
230.0,14.0,6.0,0.0
231.0,1.0,1.0,0.0
231.0,1.0,2.0,0.0
231.0,1.0,3.0,0.0
231.0,1.0,4.0,0.0
231.0,1.0,5.0,0.0
231.0,1.0,6.0,0.0
231.0,2.0,1.0,0.0
231.0,2.0,2.0,0.0
231.0,2.0,3.0,0.0
231.0,2.0,4.0,0.0
231.0,2.0,5.0,45.86219681383324
231.0,2.0,6.0,0.0
231.0,3.0,1.0,0.0
231.0,3.0,2.0,0.0
231.0,3.0,3.0,0.0
231.0,3.0,4.0,0.0
231.0,3.0,5.0,45.868450458009825
231.0,3.0,6.0,0.0
231.0,4.0,1.0,0.0
231.0,4.0,2.0,0.0
231.0,4.0,3.0,0.0
231.0,4.0,4.0,0.0
231.0,4.0,5.0,45.86640417471794
231.0,4.0,6.0,0.0
231.0,5.0,1.0,0.0
231.0,5.0,2.0,0.0
231.0,5.0,3.0,0.0
231.0,5.0,4.0,0.0
231.0,5.0,5.0,0.0
231.0,5.0,6.0,0.0
231.0,6.0,1.0,0.0
231.0,6.0,2.0,0.0
231.0,6.0,3.0,0.0
231.0,6.0,4.0,0.0
231.0,6.0,5.0,35.284523708968145
231.0,6.0,6.0,0.0
231.0,7.0,1.0,0.0
231.0,7.0,2.0,0.0
231.0,7.0,3.0,0.0
231.0,7.0,4.0,0.0
231.0,7.0,5.0,45.86109817116272
231.0,7.0,6.0,0.0
231.0,8.0,1.0,0.0
231.0,8.0,2.0,0.0
231.0,8.0,3.0,0.0
231.0,8.0,4.0,0.0
231.0,8.0,5.0,27.34526144903726
231.0,8.0,6.0,0.0
231.0,9.0,1.0,0.0
231.0,9.0,2.0,0.0
231.0,9.0,3.0,0.0
231.0,9.0,4.0,0.0
231.0,9.0,5.0,0.0
231.0,9.0,6.0,0.0
231.0,10.0,1.0,0.0
231.0,10.0,2.0,0.0
231.0,10.0,3.0,0.0
231.0,10.0,4.0,0.0
231.0,10.0,5.0,43.21481799509422
231.0,10.0,6.0,0.0
231.0,11.0,1.0,0.0
231.0,11.0,2.0,0.0
231.0,11.0,3.0,0.0
231.0,11.0,4.0,0.0
231.0,11.0,5.0,45.213882817451754
231.0,11.0,6.0,0.0
231.0,12.0,1.0,0.0
231.0,12.0,2.0,0.0
231.0,12.0,3.0,0.0
231.0,12.0,4.0,0.0
231.0,12.0,5.0,27.344316922545435
231.0,12.0,6.0,0.0
231.0,13.0,1.0,0.0
231.0,13.0,2.0,0.0
231.0,13.0,3.0,0.0
231.0,13.0,4.0,0.0
231.0,13.0,5.0,28.76445347634167
231.0,13.0,6.0,0.0
231.0,14.0,1.0,0.0
231.0,14.0,2.0,0.0
231.0,14.0,3.0,0.0
231.0,14.0,4.0,0.0
231.0,14.0,5.0,0.0
231.0,14.0,6.0,0.0
232.0,1.0,1.0,0.0
232.0,1.0,2.0,0.0
232.0,1.0,3.0,0.0
232.0,1.0,4.0,0.0
232.0,1.0,5.0,0.0
232.0,1.0,6.0,0.0
232.0,2.0,1.0,0.0
232.0,2.0,2.0,0.0
232.0,2.0,3.0,0.0
232.0,2.0,4.0,0.0
232.0,2.0,5.0,61.197352296200066
232.0,2.0,6.0,0.0
232.0,3.0,1.0,0.0
232.0,3.0,2.0,0.0
232.0,3.0,3.0,0.0
232.0,3.0,4.0,0.0
232.0,3.0,5.0,61.24832278034221
232.0,3.0,6.0,0.0
232.0,4.0,1.0,0.0
232.0,4.0,2.0,0.0
232.0,4.0,3.0,0.0
232.0,4.0,4.0,0.0
232.0,4.0,5.0,61.246764882515976
232.0,4.0,6.0,0.0
232.0,5.0,1.0,0.0
232.0,5.0,2.0,0.0
232.0,5.0,3.0,0.0
232.0,5.0,4.0,0.0
232.0,5.0,5.0,0.0
232.0,5.0,6.0,0.0
232.0,6.0,1.0,0.0
232.0,6.0,2.0,0.0
232.0,6.0,3.0,0.0
232.0,6.0,4.0,0.0
232.0,6.0,5.0,50.6648599644377
232.0,6.0,6.0,0.0
232.0,7.0,1.0,0.0
232.0,7.0,2.0,0.0
232.0,7.0,3.0,0.0
232.0,7.0,4.0,0.0
232.0,7.0,5.0,61.24168457383612
232.0,7.0,6.0,0.0
232.0,8.0,1.0,0.0
232.0,8.0,2.0,0.0
232.0,8.0,3.0,0.0
232.0,8.0,4.0,0.0
232.0,8.0,5.0,42.72913640982012
232.0,8.0,6.0,0.0
232.0,9.0,1.0,0.0
232.0,9.0,2.0,0.0
232.0,9.0,3.0,0.0
232.0,9.0,4.0,0.0
232.0,9.0,5.0,0.0
232.0,9.0,6.0,0.0
232.0,10.0,1.0,0.0
232.0,10.0,2.0,0.0
232.0,10.0,3.0,0.0
232.0,10.0,4.0,0.0
232.0,10.0,5.0,58.53979631888802
232.0,10.0,6.0,0.0
232.0,11.0,1.0,0.0
232.0,11.0,2.0,0.0
232.0,11.0,3.0,0.0
232.0,11.0,4.0,0.0
232.0,11.0,5.0,60.594632960200656
232.0,11.0,6.0,0.0
232.0,12.0,1.0,0.0
232.0,12.0,2.0,0.0
232.0,12.0,3.0,0.0
232.0,12.0,4.0,0.0
232.0,12.0,5.0,42.72531999966685
232.0,12.0,6.0,0.0
232.0,13.0,1.0,0.0
232.0,13.0,2.0,0.0
232.0,13.0,3.0,0.0
232.0,13.0,4.0,0.0
232.0,13.0,5.0,44.14622311193011
232.0,13.0,6.0,0.0
232.0,14.0,1.0,0.0
232.0,14.0,2.0,0.0
232.0,14.0,3.0,0.0
232.0,14.0,4.0,0.0
232.0,14.0,5.0,0.0
232.0,14.0,6.0,0.0
233.0,1.0,1.0,0.0
233.0,1.0,2.0,0.0
233.0,1.0,3.0,0.0
233.0,1.0,4.0,0.0
233.0,1.0,5.0,0.0
233.0,1.0,6.0,0.0
233.0,2.0,1.0,0.0
233.0,2.0,2.0,0.0
233.0,2.0,3.0,0.0
233.0,2.0,4.0,0.0
233.0,2.0,5.0,59.17100079463104
233.0,2.0,6.0,0.0
233.0,3.0,1.0,0.0
233.0,3.0,2.0,0.0
233.0,3.0,3.0,0.0
233.0,3.0,4.0,0.0
233.0,3.0,5.0,59.174687570302545
233.0,3.0,6.0,0.0
233.0,4.0,1.0,0.0
233.0,4.0,2.0,0.0
233.0,4.0,3.0,0.0
233.0,4.0,4.0,0.0
233.0,4.0,5.0,59.17515251822873
233.0,4.0,6.0,0.0
233.0,5.0,1.0,0.0
233.0,5.0,2.0,0.0
233.0,5.0,3.0,0.0
233.0,5.0,4.0,0.0
233.0,5.0,5.0,0.0
233.0,5.0,6.0,0.0
233.0,6.0,1.0,0.0
233.0,6.0,2.0,0.0
233.0,6.0,3.0,0.0
233.0,6.0,4.0,0.0
233.0,6.0,5.0,48.59118917027957
233.0,6.0,6.0,0.0
233.0,7.0,1.0,0.0
233.0,7.0,2.0,0.0
233.0,7.0,3.0,0.0
233.0,7.0,4.0,0.0
233.0,7.0,5.0,59.1683053048238
233.0,7.0,6.0,0.0
233.0,8.0,1.0,0.0
233.0,8.0,2.0,0.0
233.0,8.0,3.0,0.0
233.0,8.0,4.0,0.0
233.0,8.0,5.0,40.65805419839343
233.0,8.0,6.0,0.0
233.0,9.0,1.0,0.0
233.0,9.0,2.0,0.0
233.0,9.0,3.0,0.0
233.0,9.0,4.0,0.0
233.0,9.0,5.0,0.0
233.0,9.0,6.0,0.0
233.0,10.0,1.0,0.0
233.0,10.0,2.0,0.0
233.0,10.0,3.0,0.0
233.0,10.0,4.0,0.0
233.0,10.0,5.0,56.527443943740366
233.0,10.0,6.0,0.0
233.0,11.0,1.0,0.0
233.0,11.0,2.0,0.0
233.0,11.0,3.0,0.0
233.0,11.0,4.0,0.0
233.0,11.0,5.0,58.522824900664425
233.0,11.0,6.0,0.0
233.0,12.0,1.0,0.0
233.0,12.0,2.0,0.0
233.0,12.0,3.0,0.0
233.0,12.0,4.0,0.0
233.0,12.0,5.0,40.65175772548668
233.0,12.0,6.0,0.0
233.0,13.0,1.0,0.0
233.0,13.0,2.0,0.0
233.0,13.0,3.0,0.0
233.0,13.0,4.0,0.0
233.0,13.0,5.0,42.07505545867756
233.0,13.0,6.0,0.0
233.0,14.0,1.0,0.0
233.0,14.0,2.0,0.0
233.0,14.0,3.0,0.0
233.0,14.0,4.0,0.0
233.0,14.0,5.0,0.0
233.0,14.0,6.0,0.0
234.0,1.0,1.0,0.0
234.0,1.0,2.0,0.0
234.0,1.0,3.0,0.0
234.0,1.0,4.0,0.0
234.0,1.0,5.0,0.0
234.0,1.0,6.0,0.0
234.0,2.0,1.0,0.0
234.0,2.0,2.0,0.0
234.0,2.0,3.0,0.0
234.0,2.0,4.0,0.0
234.0,2.0,5.0,44.26814154130165
234.0,2.0,6.0,0.0
234.0,3.0,1.0,0.0
234.0,3.0,2.0,0.0
234.0,3.0,3.0,0.0
234.0,3.0,4.0,0.0
234.0,3.0,5.0,44.271319710704795
234.0,3.0,6.0,0.0
234.0,4.0,1.0,0.0
234.0,4.0,2.0,0.0
234.0,4.0,3.0,0.0
234.0,4.0,4.0,0.0
234.0,4.0,5.0,44.27233732408099
234.0,4.0,6.0,0.0
234.0,5.0,1.0,0.0
234.0,5.0,2.0,0.0
234.0,5.0,3.0,0.0
234.0,5.0,4.0,0.0
234.0,5.0,5.0,0.0
234.0,5.0,6.0,0.0
234.0,6.0,1.0,0.0
234.0,6.0,2.0,0.0
234.0,6.0,3.0,0.0
234.0,6.0,4.0,0.0
234.0,6.0,5.0,33.687326093143
234.0,6.0,6.0,0.0
234.0,7.0,1.0,0.0
234.0,7.0,2.0,0.0
234.0,7.0,3.0,0.0
234.0,7.0,4.0,0.0
234.0,7.0,5.0,44.26598937343174
234.0,7.0,6.0,0.0
234.0,8.0,1.0,0.0
234.0,8.0,2.0,0.0
234.0,8.0,3.0,0.0
234.0,8.0,4.0,0.0
234.0,8.0,5.0,25.755624966791395
234.0,8.0,6.0,0.0
234.0,9.0,1.0,0.0
234.0,9.0,2.0,0.0
234.0,9.0,3.0,0.0
234.0,9.0,4.0,0.0
234.0,9.0,5.0,0.0
234.0,9.0,6.0,0.0
234.0,10.0,1.0,0.0
234.0,10.0,2.0,0.0
234.0,10.0,3.0,0.0
234.0,10.0,4.0,0.0
234.0,10.0,5.0,41.5655937372045
234.0,10.0,6.0,0.0
234.0,11.0,1.0,0.0
234.0,11.0,2.0,0.0
234.0,11.0,3.0,0.0
234.0,11.0,4.0,0.0
234.0,11.0,5.0,43.61989563728729
234.0,11.0,6.0,0.0
234.0,12.0,1.0,0.0
234.0,12.0,2.0,0.0
234.0,12.0,3.0,0.0
234.0,12.0,4.0,0.0
234.0,12.0,5.0,25.747673886232263
234.0,12.0,6.0,0.0
234.0,13.0,1.0,0.0
234.0,13.0,2.0,0.0
234.0,13.0,3.0,0.0
234.0,13.0,4.0,0.0
234.0,13.0,5.0,27.17259113951213
234.0,13.0,6.0,0.0
234.0,14.0,1.0,0.0
234.0,14.0,2.0,0.0
234.0,14.0,3.0,0.0
234.0,14.0,4.0,0.0
234.0,14.0,5.0,0.0
234.0,14.0,6.0,0.0
235.0,1.0,1.0,0.0
235.0,1.0,2.0,0.0
235.0,1.0,3.0,0.0
235.0,1.0,4.0,0.0
235.0,1.0,5.0,0.0
235.0,1.0,6.0,0.0
235.0,2.0,1.0,0.0
